W_WP1	W_WP2	W_WP3	W_WP4	W_WP5	W_WP6	W_WP7	W_WP8	time
0.006075019488995319	0.006075019488995318	0.006075019488995319	0.006075019488995319	0.08809944108250464	0.0	0.0	0.06379936312652336	22860
0.006150469090991929	0.006150469090991929	0.0061504690909919306	0.006150469090991929	0.0884046733965514	0.0	0.0	0.0638027970325837	22980
0.0061504690963342275	0.006150469096334229	0.006150469096334229	0.006150469096334229	0.08840467341816612	0.0	0.0	0.06380279703282919	23100
0.006150469096334227	0.006150469096334227	0.006150469096334228	0.006150469096334228	0.08840467341816613	0.0	0.0	0.0638027970328292	23340
0.006150469096334226	0.006150469096334226	0.006150469096334224	0.006150469096334226	0.0884046734181661	0.0	0.0	0.06380279703282919	23400
0.00491596024910103	0.00491596024910103	0.0049159602491010285	0.00491596024910103	0.08342095055616668	0.0	0.0	0.06375710955976255	23940
0.004915960248958857	0.004915960248958857	0.004915960248958857	0.004915960248958857	0.08342095055559391	0.0	0.0	0.06375710955975848	24000
0.004915960248958857	0.004915960248958857	0.004915960248958857	0.004915960248958857	0.08342095055559391	0.0	0.0	0.06375710955975848	24600
0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.08348543922152486	0.0	0.0	0.06375757087393434	25200
0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.08348543922152486	0.0	0.0	0.06375757087393434	25800
0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.08348543922152486	0.0	0.0	0.06375757087393434	26400
0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.08348543922152486	0.0	0.0	0.06375757087393434	27000
0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.08348543922152486	0.0	0.0	0.06375757087393434	27600
0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.0049319670868976295	0.08348543922152486	0.0	0.0	0.06375757087393434	28200
0.005012161657423096	0.005012161657423096	0.005012161657423096	0.005012161657423096	0.08380857589348799	0.0	0.0	0.0637599292637956	28800
0.005012161657423096	0.005012161657423096	0.005012161657423096	0.005012161657423096	0.08380857589348799	0.0	0.0	0.0637599292637956	29400
0.005012161657423096	0.005012161657423096	0.005012161657423096	0.005012161657423096	0.08380857589348799	0.0	0.0	0.0637599292637956	30000
0.005012161657423096	0.005012161657423096	0.005012161657423096	0.005012161657423096	0.08380857589348799	0.0	0.0	0.0637599292637956	30600
0.005012161657423096	0.005012161657423096	0.005012161657423096	0.005012161657423096	0.08380857589348799	0.0	0.0	0.0637599292637956	31200
0.005012161657423096	0.005012161657423096	0.005012161657423096	0.005012161657423096	0.08380857589348799	0.0	0.0	0.0637599292637956	31800
0.004999439255783332	0.004999439255783332	0.004999439255783332	0.004999439255783332	0.08375730685350434	0.0	0.0	0.063759549830371	32400
0.004999439255783332	0.004999439255783332	0.004999439255783332	0.004999439255783332	0.08375730685350434	0.0	0.0	0.063759549830371	33000
0.004999439255783332	0.004999439255783332	0.004999439255783332	0.004999439255783332	0.08375730685350434	0.0	0.0	0.063759549830371	33600
0.004999439255783332	0.004999439255783332	0.004999439255783332	0.004999439255783332	0.08375730685350434	0.0	0.0	0.063759549830371	34200
0.004999439255783332	0.004999439255783332	0.004999439255783332	0.004999439255783332	0.08375730685350434	0.0	0.0	0.063759549830371	34800
0.004999439255783332	0.004999439255783332	0.004999439255783332	0.004999439255783332	0.08375730685350434	0.0	0.0	0.063759549830371	35400
0.004934175150670314	0.004934175150670314	0.004934175150670314	0.004934175150670314	0.08349433535704144	0.0	0.0	0.06375763475436019	36000
0.004934175150670314	0.004934175150670314	0.004934175150670314	0.004934175150670314	0.08349433535704144	0.0	0.0	0.06375763475436019	36600
0.004934175150670314	0.004934175150670314	0.004934175150670314	0.004934175150670314	0.08349433535704144	0.0	0.0	0.06375763475436019	37200
0.004934175150670314	0.004934175150670314	0.004934175150670314	0.004934175150670314	0.08349433535704144	0.0	0.0	0.06375763475436019	37800
0.004934175150670314	0.004934175150670314	0.004934175150670314	0.004934175150670314	0.08349433535704144	0.0	0.0	0.06375763475436019	37860
0.004934175150667372	0.0049341751506673725	0.004934175150667372	0.004934175150667372	0.08349433535702962	0.0	0.0	0.06375763475436014	37980
0.004934175150667349	0.004934175150667349	0.004934175150667349	0.004934175150667349	0.0834943353570296	0.0	0.0	0.0637576347543602	38100
0.004934175150667331	0.004934175150667331	0.004934175150667331	0.004934175150667331	0.0834943353570296	0.0	0.0	0.06375763475436028	38400
0.004934175150667331	0.004934175150667331	0.004934175150667331	0.004934175150667331	0.0834943353570296	0.0	0.0	0.06375763475436028	38700
0.00493417515066736	0.00493417515066736	0.0049341751506673595	0.0049341751506673595	0.08349433535702959	0.0	0.0	0.06375763475436015	39000
0.004923580549264906	0.004923580549264906	0.004923580549264905	0.004923580549264905	0.0834516509844573	0.0	0.0	0.06375732878739769	39600
0.004923580549264906	0.004923580549264906	0.004923580549264905	0.004923580549264905	0.0834516509844573	0.0	0.0	0.06375732878739769	40200
0.004923580549264906	0.004923580549264906	0.004923580549264905	0.004923580549264905	0.0834516509844573	0.0	0.0	0.06375732878739769	40800
0.004923580549264906	0.004923580549264906	0.004923580549264905	0.004923580549264905	0.0834516509844573	0.0	0.0	0.06375732878739769	41400
0.004923580549264906	0.004923580549264906	0.004923580549264905	0.004923580549264905	0.0834516509844573	0.0	0.0	0.06375732878739769	42000
0.004923580549264906	0.004923580549264906	0.004923580549264905	0.004923580549264905	0.0834516509844573	0.0	0.0	0.06375732878739769	42600
0.004952289285414288	0.004952289285414288	0.004952289285414287	0.004952289285414287	0.083567318191382	0.0	0.0	0.06375816104972484	43200
0.004952289285414288	0.004952289285414288	0.004952289285414287	0.004952289285414287	0.083567318191382	0.0	0.0	0.06375816104972484	43800
0.004952289285414288	0.004952289285414288	0.004952289285414287	0.004952289285414287	0.083567318191382	0.0	0.0	0.06375816104972484	44400
0.004952289285414288	0.004952289285414288	0.004952289285414287	0.004952289285414287	0.083567318191382	0.0	0.0	0.06375816104972484	44820
0.004952289285412546	0.004952289285412546	0.004952289285412546	0.004952289285412546	0.08356731819137503	0.0	0.0	0.06375816104972486	44940
0.004952289285412543	0.004952289285412543	0.004952289285412542	0.004952289285412542	0.08356731819137504	0.0	0.0	0.06375816104972487	45000
0.004952289285412543	0.004952289285412543	0.004952289285412542	0.004952289285412542	0.08356731819137504	0.0	0.0	0.06375816104972487	45060
0.004952289285412547	0.004952289285412547	0.004952289285412546	0.004952289285412546	0.08356731819137501	0.0	0.0	0.06375816104972483	45420
0.00503240350658432	0.00503240350658432	0.005032403506584319	0.005032403506584319	0.08389015112962005	0.0	0.0	0.06376053710328276	45540
0.005032403506584302	0.005032403506584302	0.005032403506584303	0.005032403506584302	0.08389015112962005	0.0	0.0	0.06376053710328283	45600
0.005032403506584302	0.005032403506584302	0.005032403506584303	0.005032403506584302	0.08389015112962005	0.0	0.0	0.06376053710328283	45660
0.005032403506584308	0.005032403506584308	0.005032403506584308	0.005032403506584308	0.08389015112962005	0.0	0.0	0.0637605371032828	46200
0.004851897905948717	0.004851897905948717	0.004851897905948717	0.004851897905948717	0.08316288587365299	0.0	0.0	0.06375529424985812	46260
0.004939534240004895	0.004939534240004896	0.004939534240004896	0.004939534240004896	0.08351592700255063	0.0	0.0	0.06375779004253104	46800
0.004939534240004895	0.004939534240004896	0.004939534240004896	0.004939534240004896	0.08351592700255063	0.0	0.0	0.06375779004253104	47400
0.004939534240004895	0.004939534240004896	0.004939534240004896	0.004939534240004896	0.08351592700255063	0.0	0.0	0.06375779004253104	48000
0.004939534240004895	0.004939534240004896	0.004939534240004896	0.004939534240004896	0.08351592700255063	0.0	0.0	0.06375779004253104	48600
0.004939534240004895	0.004939534240004896	0.004939534240004896	0.004939534240004896	0.08351592700255063	0.0	0.0	0.06375779004253104	49200
0.004939534240004895	0.004939534240004896	0.004939534240004896	0.004939534240004896	0.08351592700255063	0.0	0.0	0.06375779004253104	49800
0.005033885040969186	0.0050338850409691865	0.0050338850409691865	0.0050338850409691865	0.08389612195647549	0.0	0.0	0.06376058179259875	50400
0.005033885040969186	0.0050338850409691865	0.0050338850409691865	0.0050338850409691865	0.08389612195647549	0.0	0.0	0.06376058179259875	51000
0.005033885040969186	0.0050338850409691865	0.0050338850409691865	0.0050338850409691865	0.08389612195647549	0.0	0.0	0.06376058179259875	51600
0.005033885040969186	0.0050338850409691865	0.0050338850409691865	0.0050338850409691865	0.08389612195647549	0.0	0.0	0.06376058179259875	52200
0.005033885040969186	0.0050338850409691865	0.0050338850409691865	0.0050338850409691865	0.08389612195647549	0.0	0.0	0.06376058179259875	52800
0.005033885040969186	0.0050338850409691865	0.0050338850409691865	0.0050338850409691865	0.08389612195647549	0.0	0.0	0.06376058179259875	53400
0.005155732945016631	0.0051557329450166315	0.0051557329450166315	0.0051557329450166315	0.0843872837817461	0.0	0.0	0.06376435200167958	54000
0.005155732945016631	0.0051557329450166315	0.0051557329450166315	0.0051557329450166315	0.0843872837817461	0.0	0.0	0.06376435200167958	54600
0.005155732945016631	0.0051557329450166315	0.0051557329450166315	0.0051557329450166315	0.0843872837817461	0.0	0.0	0.06376435200167958	55200
0.005155732945016631	0.0051557329450166315	0.0051557329450166315	0.0051557329450166315	0.0843872837817461	0.0	0.0	0.06376435200167958	55800
0.005155732945016631	0.0051557329450166315	0.0051557329450166315	0.0051557329450166315	0.0843872837817461	0.0	0.0	0.06376435200167958	56400
0.005155732945016631	0.0051557329450166315	0.0051557329450166315	0.0051557329450166315	0.0843872837817461	0.0	0.0	0.06376435200167958	56580
0.005155732945002867	0.005155732945002867	0.005155732945002841	0.005155732945002814	0.08438728378169104	0.0	0.0	0.06376435200167965	56700
0.005155732945002867	0.0051557329450028135	0.00515573294500284	0.005155732945002867	0.08438728378169102	0.0	0.0	0.06376435200167964	56820
0.005155732945002849	0.005155732945002876	0.005155732945002876	0.005155732945002822	0.08438728378169104	0.0	0.0	0.06376435200167961	57000
0.005225890426437014	0.005225890426437038	0.005225890426437038	0.005225890426436988	0.08467017082724503	0.0	0.0	0.06376660912149695	57600
0.005225890426437014	0.005225890426437038	0.005225890426437038	0.005225890426436988	0.08467017082724503	0.0	0.0	0.06376660912149695	57780
0.00522589042626226	0.00522589042626226	0.005225890426262248	0.005225890426262235	0.08467017082654037	0.0	0.0	0.06376660912149137	58200
0.00522589042626226	0.00522589042626226	0.005225890426262248	0.005225890426262235	0.08467017082654037	0.0	0.0	0.06376660912149137	58800
0.00522589042626226	0.00522589042626226	0.005225890426262248	0.005225890426262235	0.08467017082654037	0.0	0.0	0.06376660912149137	59400
0.00522589042626226	0.00522589042626226	0.005225890426262248	0.005225890426262235	0.08467017082654037	0.0	0.0	0.06376660912149137	60000
0.00522589042626226	0.00522589042626226	0.005225890426262248	0.005225890426262235	0.08467017082654037	0.0	0.0	0.06376660912149137	60600
0.00523448141666236	0.00523448141666236	0.0052344814166624485	0.0052344814166624355	0.08470481558532557	0.0	0.0	0.06376688991867596	61200
0.00523448141666236	0.00523448141666236	0.0052344814166624485	0.0052344814166624355	0.08470481558532557	0.0	0.0	0.06376688991867596	61800
0.00523448141666236	0.00523448141666236	0.0052344814166624485	0.0052344814166624355	0.08470481558532557	0.0	0.0	0.06376688991867596	62400
0.00523448141666236	0.00523448141666236	0.0052344814166624485	0.0052344814166624355	0.08470481558532557	0.0	0.0	0.06376688991867596	63000
0.00523448141666236	0.00523448141666236	0.0052344814166624485	0.0052344814166624355	0.08470481558532557	0.0	0.0	0.06376688991867596	63600
0.00523448141666236	0.00523448141666236	0.0052344814166624485	0.0052344814166624355	0.08470481558532557	0.0	0.0	0.06376688991867596	64200
0.00518395781932435	0.00518395781932435	0.005183957819324336	0.005183957819324323	0.08450108365815438	0.0	0.0	0.06376525238085703	64800
0.00518395781932435	0.00518395781932435	0.005183957819324336	0.005183957819324323	0.08450108365815438	0.0	0.0	0.06376525238085703	65400
0.00518395781932435	0.00518395781932435	0.005183957819324336	0.005183957819324323	0.08450108365815438	0.0	0.0	0.06376525238085703	66000
0.00518395781932435	0.00518395781932435	0.005183957819324336	0.005183957819324323	0.08450108365815438	0.0	0.0	0.06376525238085703	66600
0.00518395781932435	0.00518395781932435	0.005183957819324336	0.005183957819324323	0.08450108365815438	0.0	0.0	0.06376525238085703	67140
0.005183957819188693	0.005183957819188742	0.005183957819188718	0.005183957819188742	0.08450108365760776	0.0	0.0	0.06376525238085286	67200
0.005183957819188693	0.005183957819188742	0.005183957819188718	0.005183957819188742	0.08450108365760776	0.0	0.0	0.06376525238085286	67260
0.0051839578191887545	0.0051839578191887545	0.00518395781918873	0.005183957819188706	0.08450108365760775	0.0	0.0	0.0637652523808528	67380
0.00518395781918876	0.00518395781918871	0.0051839578191887345	0.005183957819188759	0.08450108365760776	0.0	0.0	0.0637652523808528	67740
0.005183957819188701	0.005183957819188726	0.00518395781918875	0.00518395781918875	0.08450108365760775	0.0	0.0	0.06376525238085282	67800
0.005183268054522625	0.00518326805452265	0.005183268054522674	0.005183268054522674	0.08449830247254513	0.0	0.0	0.0637652302544545	67860
0.00518326805446155	0.0051832680544615685	0.005183268054461587	0.005183268054461587	0.08449830247229889	0.0	0.0	0.06376523025445259	67980
0.004978312904432361	0.004978312904432104	0.004978312904432345	0.004978312904432345	0.08367217579783248	0.0	0.0	0.06375892418010333	68400
0.004633422707598718	0.004633422707598737	0.00463342270759871	0.00463342270759871	0.08228315729508928	0.0	0.0	0.0637494664646944	68580
0.0046334227075023994	0.004633422707502392	0.004633422707502396	0.0046334227075023994	0.08228315729470176	0.0	0.0	0.06374946646469218	69000
0.0046334227075023994	0.004633422707502392	0.004633422707502396	0.0046334227075023994	0.08228315729470176	0.0	0.0	0.06374946646469218	69600
0.0046334227075023994	0.004633422707502392	0.004633422707502396	0.0046334227075023994	0.08228315729470176	0.0	0.0	0.06374946646469218	70200
0.0046334227075023994	0.004633422707502392	0.004633422707502396	0.0046334227075023994	0.08228315729470176	0.0	0.0	0.06374946646469218	70800
0.0046334227075023994	0.004633422707502392	0.004633422707502396	0.0046334227075023994	0.08228315729470176	0.0	0.0	0.06374946646469218	71400
0.003996389435645735	0.003996389435645726	0.003996389435645731	0.003996389435645735	0.07972098481090187	0.0	0.0	0.06373542706831894	72000
0.003996389435645735	0.003996389435645726	0.003996389435645731	0.003996389435645735	0.07972098481090187	0.0	0.0	0.06373542706831894	72600
0.003996389435645735	0.003996389435645726	0.003996389435645731	0.003996389435645735	0.07972098481090187	0.0	0.0	0.06373542706831894	73200
0.003996389435645735	0.003996389435645726	0.003996389435645731	0.003996389435645735	0.07972098481090187	0.0	0.0	0.06373542706831894	73800
0.003996389435645735	0.003996389435645726	0.003996389435645731	0.003996389435645735	0.07972098481090187	0.0	0.0	0.06373542706831894	74400
0.003996389435645735	0.003996389435645726	0.003996389435645731	0.003996389435645735	0.07972098481090187	0.0	0.0	0.06373542706831894	75000
0.0034579672684613735	0.0034579672684613605	0.0034579672684613687	0.0034579672684613735	0.07755843031790378	0.0	0.0	0.0637265612440583	75600
0.0034579672684613735	0.0034579672684613605	0.0034579672684613687	0.0034579672684613735	0.07755843031790378	0.0	0.0	0.0637265612440583	75660
0.0034579672684615834	0.0034579672684615726	0.0034579672684615834	0.0034579672684615786	0.07755843031790453	0.0	0.0	0.06372656124405822	75780
0.0034579672684615765	0.003457967268461581	0.003457967268461581	0.0034579672684615695	0.07755843031790453	0.0	0.0	0.06372656124405823	75900
0.0034579672684615695	0.0034579672684615804	0.0034579672684615765	0.0034579672684615804	0.07755843031790453	0.0	0.0	0.06372656124405822	76200
0.0034579672684615695	0.0034579672684615804	0.0034579672684615765	0.0034579672684615804	0.07755843031790453	0.0	0.0	0.06372656124405822	76740
0.003457967268461572	0.0034579672684615648	0.003457967268461577	0.003457967268461577	0.07755843031790453	0.0	0.0	0.06372656124405825	76800
0.003457967268461572	0.0034579672684615648	0.003457967268461577	0.003457967268461577	0.07755843031790453	0.0	0.0	0.06372656124405825	77400
0.003457967268461572	0.0034579672684615648	0.003457967268461577	0.003457967268461577	0.07755843031790453	0.0	0.0	0.06372656124405825	78000
0.003457967268461572	0.0034579672684615648	0.003457967268461577	0.003457967268461577	0.07755843031790453	0.0	0.0	0.06372656124405825	78600
0.0031186300423820036	0.0031186300423819936	0.003118630042382009	0.003118630042382009	0.07619669556653777	0.0	0.0	0.06372217539700976	79200
0.0031186300423820036	0.0031186300423819936	0.003118630042382009	0.003118630042382009	0.07619669556653777	0.0	0.0	0.06372217539700976	79800
0.0031186300423820036	0.0031186300423819936	0.003118630042382009	0.003118630042382009	0.07619669556653777	0.0	0.0	0.06372217539700976	80400
0.0031186300423820036	0.0031186300423819936	0.003118630042382009	0.003118630042382009	0.07619669556653777	0.0	0.0	0.06372217539700976	81000
0.0031186300423820036	0.0031186300423819936	0.003118630042382009	0.003118630042382009	0.07619669556653777	0.0	0.0	0.06372217539700976	81600
0.0031186300423820036	0.0031186300423819936	0.003118630042382009	0.003118630042382009	0.07619669556653777	0.0	0.0	0.06372217539700976	82200
0.0027589741102384898	0.0027589741102384776	0.002758974110238497	0.002758974110238497	0.07475430033895383	0.0	0.0	0.06371840389799988	82800
0.0027589741102384898	0.0027589741102384776	0.002758974110238497	0.002758974110238497	0.07475430033895383	0.0	0.0	0.06371840389799988	83400
0.0027589741102384898	0.0027589741102384776	0.002758974110238497	0.002758974110238497	0.07475430033895383	0.0	0.0	0.06371840389799988	84000
0.0027589741102384898	0.0027589741102384776	0.002758974110238497	0.002758974110238497	0.07475430033895383	0.0	0.0	0.06371840389799988	84600
0.0027589741102384898	0.0027589741102384776	0.002758974110238497	0.002758974110238497	0.07475430033895383	0.0	0.0	0.06371840389799988	85200
0.0027589741102384898	0.0027589741102384776	0.002758974110238497	0.002758974110238497	0.07475430033895383	0.0	0.0	0.06371840389799988	85800
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	86400
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	87000
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	87600
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	88200
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	88800
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	89400
0.0025793049150268743	0.00257930491502686	0.0025793049150268825	0.0025793049150268825	0.07403404161500299	0.0	0.0	0.06371682195489549	89460
0.0025793049150644705	0.0025793049150644796	0.002579304915064444	0.0025793049150644796	0.07403404161515435	0.0	0.0	0.06371682195489649	89580
0.0025793049150646652	0.002579304915064701	0.002579304915064701	0.002579304915064692	0.07403404161515524	0.0	0.0	0.06371682195489649	89700
0.0025793049150647793	0.002579304915064752	0.002579304915064788	0.002579304915064788	0.0740340416151556	0.0	0.0	0.06371682195489649	90000
0.0025793049150647793	0.002579304915064752	0.002579304915064788	0.002579304915064788	0.0740340416151556	0.0	0.0	0.06371682195489649	90060
0.0026123162495909967	0.0026123162495910322	0.0026123162495910322	0.002612316249591023	0.07416636351570917	0.0	0.0	0.06371709851734508	90180
0.0026123162494368613	0.0026123162494368956	0.002612316249436887	0.0026123162494368956	0.07416636351509127	0.0	0.0	0.06371709851734374	90300
0.0026123162494368344	0.0026123162494368344	0.0026123162494368253	0.0026123162494367997	0.07416636351509105	0.0	0.0	0.06371709851734375	90600
0.0022356825245646497	0.0022356825245646497	0.0022356825245623663	0.0022356825245729178	0.07265702333069289	0.0	0.0	0.0637142932324283	91140
0.00223407309910953	0.00223407309910953	0.0022340730991095327	0.00223407309910953	0.0726505751960603	0.0	0.0	0.06371428279962217	91200
0.00221799588594203	0.00221799588594203	0.002217995885942033	0.00221799588594203	0.07258616291729451	0.0	0.0	0.0637141793735264	91800
0.0022019474842545576	0.0022019474842545576	0.00220194748425456	0.0022019474842545576	0.07252186731854435	0.0	0.0	0.06371407738152611	92400
0.0021859291085827045	0.0021859291085827045	0.002185929108582707	0.0021859291085827045	0.07245769324339199	0.0	0.0	0.06371397680906117	93000
0.002185891179181123	0.002185891179181123	0.0021858911791811262	0.002185891179181123	0.07245754129517742	0.0	0.0	0.06371397657845292	93600
0.0021705106945691457	0.0021705106945691457	0.002170510694569149	0.0021705106945691457	0.07239592393317379	0.0	0.0	0.06371388115489719	94200
0.0021597616171099903	0.0021597616171099903	0.0021597616171099934	0.0021597616171099903	0.07235286160044326	0.0	0.0	0.0637138151320033	94620
0.0021566931714255676	0.0021566931714255676	0.0021566931714255702	0.0021566931714255676	0.07234056907028702	0.0	0.0	0.06371379638458474	94740
0.0021551593150890805	0.0021551593150890783	0.0021551593150890783	0.0021551593150890783	0.07233442429551575	0.0	0.0	0.06371378703515942	94800
0.002153625908734234	0.0021536259087342317	0.0021536259087342317	0.0021536259087342317	0.07232828132340748	0.0	0.0	0.06371377768847054	94860
0.002139837551087544	0.002139837551087544	0.002139837551087546	0.002139837551087544	0.07227304439024346	0.0	0.0	0.06371369418589329	95400
0.0021245437145714693	0.0021245437145714693	0.0021245437145714714	0.0021245437145714693	0.07221177745760687	0.0	0.0	0.063713602599321	96000
0.002109267804783452	0.002109267804783452	0.002109267804783454	0.002109267804783452	0.07215058341649261	0.0	0.0	0.0637135121973588	96600
0.0021388566211802728	0.0021388566211802728	0.002138856621180275	0.0021388566211802728	0.07226911476925811	0.0	0.0	0.06371368828453701	97200
0.002125390568445639	0.002125390568445639	0.0021253905684456413	0.002125390568445639	0.07221516991738411	0.0	0.0	0.06371360764360155	97800
0.002111950110891272	0.002111950110891272	0.002111950110891274	0.002111950110891272	0.07216132843828403	0.0	0.0	0.06371352799471894	98400
0.0020985301663898285	0.0020985301663898285	0.0020985301663898307	0.0020985301663898285	0.07210756995954286	0.0	0.0	0.06371344929398355	99000
0.002085136073585997	0.002085136073585997	0.0020851360735859993	0.002085136073585997	0.07205391585751605	0.0	0.0	0.06371337156317207	99600
0.0020717696744098502	0.0020717696744098502	0.0020717696744098524	0.0020717696744098502	0.07200037350051819	0.0	0.0	0.06371329480287878	100200
0.002149938959242278	0.002149938959242278	0.00214993895924228	0.002149938959242278	0.07231351111582272	0.0	0.0	0.0637137552788536	100800
0.002140861113302546	0.002140861113302546	0.002140861113302548	0.002140861113302546	0.07227714481092908	0.0	0.0	0.0637137003577189	101400
0.0021318090645513965	0.0021318090645513965	0.002131809064551398	0.0021318090645513965	0.07224088223429867	0.0	0.0	0.06371364597609308	102000
0.002122781163647347	0.002122781163647347	0.002122781163647349	0.002122781163647347	0.07220471677195572	0.0	0.0	0.06371359211736634	102600
0.002113774569278093	0.002113774569278093	0.002113774569278095	0.002113774569278093	0.07216863703724288	0.0	0.0	0.06371353876013051	103200
0.0021047880791743674	0.0021047880791743674	0.002104788079174369	0.0021047880791743674	0.07213263820980001	0.0	0.0	0.06371348589310254	103800
