W_P10,W_P11,W_P12,W_P21,W_P22,W_P31,W_P110,W_P111,W_P112,W_P113,W_P121,W_P122,W_WP9,time
0.1437295777811254,0.09809278218218302,0.007046383076738295,0.017219470719739498,0.00872616603205619,0.0031812463051726038,-0.07433036170315152,0.03617326613348719,0.007252507937220242,0.000737363433277713,0.009490265948548463,0.0031277733379625238,0.1437295777811254,3120
0.14369390527105166,0.09806517763507712,0.007047831772192124,0.01721235675282836,0.008724717336606114,0.003180292309110389,-0.07429468919306179,0.03616519817051743,0.007259127204747976,0.0007388121287300394,0.009489311952487691,0.0031287273340262077,0.14369390527105166,3180
0.14365824135534105,0.09803757934681777,0.0070492804593924995,0.017205244566253938,0.008723268649409489,0.003179338868228072,-0.07425902527733523,0.03615713254306427,0.0072657441450125525,0.0007402608159289124,0.009488358511606818,0.003129680774909994,0.14365824135534105,3240
0.14362258603589598,0.09800998731905548,0.007050729137340071,0.017198134160420386,0.008721819971465665,0.0031783859823733183,-0.07422336995787417,0.03614906925137954,0.007272358758761497,0.0007417094938749838,0.009487405625753505,0.003130633660766218,0.14362258603589598,3300
0.14358693931461863,0.0979824015534413,0.007052177805037861,0.017191025535731427,0.008720371303771625,0.003177433651393647,-0.07418772323658088,0.03614100829571448,0.00727897104674054,0.0007431581615712717,0.009486453294775272,0.003131585991747356,0.14358693931461863,3360
0.1435513011934108,0.0979548220516252,0.0070536264614894,0.017183918692591133,0.00871892264732383,0.0031764818751367375,-0.07415208511535712,0.03613294967632086,0.007285581009694404,0.0007446068180213122,0.009485501518519806,0.003132537768005733,0.1435513011934108,3420
0.1435156716741739,0.09792724881525751,0.007055075105702916,0.017176813631403134,0.008717474003114057,0.003175530653450027,-0.07411645559610426,0.03612489339344972,0.007292188648363792,0.0007460554622333285,0.009484550296834534,0.0031334889896939104,0.1435156716741739,3480
0.14348005075880865,0.09789968184598752,0.007056523736686497,0.017169710352571355,0.008716025372134218,0.0031745799861810533,-0.07408083468072309,0.03611683944735255,0.007298793963489155,0.0007475040932154103,0.009483599629567,0.00313443965696435,0.14348005075880865,3540
0.14344443844921595,0.09787212114546494,0.007057972353453812,0.017162608856499745,0.008714576755370641,0.0031736298731770774,-0.07404522237111445,0.036108787838280525,0.007305396955805616,0.0007489527099812293,0.009482649516564462,0.0031353897699697908,0.14344443844921595,3600
0.14340883474729554,0.09784456671533832,0.007059420955017157,0.01715550914359183,0.008713128153811037,0.003172680314285707,-0.07400961866917811,0.03610073856648481,0.007311997626049741,0.0007504013115430758,0.00948169995767453,0.003136339328862625,0.14340883474729554,3660
0.14337323965494736,0.09781701855725647,0.007060869540393337,0.017148411214251584,0.008711679568438593,0.0031717313093541843,-0.07397402357681405,0.03609269163221661,0.007318595974953512,0.0007518498969177599,0.009480750952744444,0.003137288333795612,0.14337323965494736,3720
0.14333765317407074,0.09778947667286773,0.007062318108600456,0.01714131506888257,0.008710231000235207,0.003170782858229805,-0.07393843709592152,0.03608464703572679,0.0073251920032479595,0.0007532984651233835,0.0094798025016215,0.0031382367849214538,0.14333765317407074,3780
0.14330207530656444,0.09776194106381997,0.007063766658658473,0.017134220707888455,0.008708782450180922,0.003169834960759942,-0.07390285922839934,0.03607660477726637,0.007331785711662088,0.0007547470151799065,0.009478854604153073,0.003139184682392779,0.14330207530656444,3840
0.14326650605432706,0.09773441173176087,0.007065215189591237,0.017127128131672956,0.00870733391925189,0.0031688876167916937,-0.07386728997614607,0.036068564857086184,0.007338377100921244,0.0007561955461111761,0.009477907260186259,0.003140132026362489,0.14326650605432706,3900
0.14323094541925674,0.09770688867833796,0.007066663700422854,0.017120037340639487,0.008705885408424,0.003167940826172277,-0.07383172934105986,0.036060527275436856,0.007344966171750675,0.0007576440569412998,0.009476960469568276,0.0031410788169833653,0.14323094541925674,3960
0.14319539340325096,0.09767937190519756,0.007068112190181172,0.01711294833519195,0.00870443691866941,0.003166994588748989,-0.07379617732503824,0.03605249203256959,0.0073515529248713435,0.0007590925466981252,0.009476014232146423,0.003142025054408114,0.14319539340325096,4020
0.1431598500082071,0.09765186141398674,0.0070695606578947455,0.01710586111573361,0.008702988450959563,0.0031660489043688076,-0.07376063392997849,0.03604445912873463,0.007358137361004445,0.0007605410144102062,0.009475068547767673,0.0031429707387897535,0.1431598500082071,4080
0.14312431523602176,0.0976243572063514,0.007071009102596523,0.017098775682668193,0.00870154000626151,0.0031651037728787873,-0.07372509915777731,0.036036428564182744,0.007364719480866257,0.0007619894591104918,0.009474123416279085,0.0031439158702812327,0.14312431523602176,4140
0.1430887890885915,0.09759685928393777,0.007072457523319087,0.017091692036398893,0.008700091585542667,0.003164159194125972,-0.07368957301033117,0.036028400339164185,0.007371299285173957,0.000763437879831566,0.009473178837527702,0.003144860449035506,0.1430887890885915,4200
0.14305327156781236,0.09756936764839129,0.007073905919098753,0.017084610177329262,0.00869864318976672,0.0031632151679575147,-0.07365405548953621,0.036020374453929645,0.007377876774640523,0.0007648862756097428,0.009472234811360674,0.0031458044752054205,0.14305327156781236,4260
0.1430177626755796,0.09754188230135703,0.007075354288973444,0.0170775301058628,0.008697194819895747,0.003162271694220039,-0.07361854659728764,0.036012350908729264,0.007384451949977904,0.0007663346454829448,0.00947129133762463,0.003146747948944352,0.1430177626755796,4320
0.14298226241378847,0.09751440324447988,0.007076802631984177,0.01707045182240266,0.00869574647688873,0.0031613287727607683,-0.07358304633548068,0.0360043297038134,0.007391024811894721,0.0007677829884921895,0.009470348416166788,0.0031476908704050795,0.14298226241378847,4380
0.14294677078433365,0.09748693047940428,0.007078250947172513,0.017063375327352377,0.008694298161704108,0.003160386403426355,-0.07354755470601003,0.03599631083943225,0.007397595361099216,0.0007692313036790383,0.009469406046833802,0.003148633239740948,0.14294677078433365,4440
0.14291128778910947,0.0974594640077747,0.007079699233583829,0.01705630062111499,0.008692849875296506,0.003159444586063739,-0.07351207171077007,0.035988294315835785,0.007404163598296031,0.0007706795900888666,0.009468464229472616,0.0031495750571050177,0.14291128778910947,4500
0.14287581343000963,0.09743200383123458,0.0070811474902639756,0.017049227704093867,0.008691401618620068,0.0031585033205196763,-0.07347659735165442,0.035980280133274145,0.007410729524189193,0.0007721278467675278,0.00946752296392998,0.0031505163226505334,0.14287581343000963,4560
0.14284034770892765,0.09740454995142767,0.00708259571626262,0.01704215657669218,0.008689953392625134,0.003157562606640858,-0.07344113163055663,0.03597226829199718,0.007417293139479175,0.0007735760727646868,0.009466582250052587,0.0031514570365308047,0.14284034770892765,4620
0.14280489062775642,0.09737710236999687,0.007084043910630879,0.017035087239313178,0.008688505198260584,0.0031566224442739982,-0.07340567454936961,0.03596425879225486,0.0074238544448648955,0.0007750242671314603,0.009465642087687154,0.003152397198899117,0.14280489062775642,4680
0.14276944218838844,0.09734966108858518,0.007085492072420757,0.01702801969235961,0.00868705703647441,0.0031556828332658556,-0.07337022610998586,0.035956251634296686,0.00743041344104484,0.0007764724289198551,0.009464702476680437,0.003153336809908711,0.14276944218838844,4740
0.14273400239271578,0.09732222610883483,0.007086940200689587,0.017020953936234883,0.008685608908209281,0.003154743773462851,-0.07333478631429743,0.03594824681837249,0.007436970128711845,0.0007779205571872016,0.009463763416878856,0.003154275869713166,0.14273400239271578,4800
0.1426985712426301,0.0972947974323878,0.007088388294492912,0.01701388997134196,0.00868416081440966,0.0031538052647116987,-0.07329935516419599,0.03594024434473195,0.007443524508560701,0.0007793686509890438,0.009462824908129126,0.0031552143784657673,0.1426985712426301,4860
0.14266314874002248,0.09726737506088592,0.007089836352891057,0.017006827798083646,0.008682712756015214,0.0031528673068588623,-0.07326393266157263,0.03593224421362433,0.0074500765812818065,0.0007808167093857063,0.009461886950277713,0.003156152336320054,0.14266314874002248,4920
0.14262773488678396,0.09723995899597047,0.007091284374945709,0.016999767416863047,0.00868126473396426,0.003151929899750955,-0.07322851880831835,0.03592424642529936,0.007456626347563757,0.0007822647314388775,0.009460949543171228,0.0031570897434294097,0.14262773488678396,4980
0.14259232968480465,0.0972125492392825,0.007092732359720752,0.016992708828082972,0.008679816749192914,0.0031509930432342703,-0.0731931136063233,0.03591625098000613,0.007463173808093565,0.0007837127162124403,0.009460012686655965,0.0031580265999475413,0.14259232968480465,5040
0.1425569331359745,0.09718514579246272,0.00709418030628147,0.01698565203214618,0.008678368802635892,0.0031500567371553047,-0.07315771705747744,0.03590825787799389,0.007469718963556699,0.0007851606627716786,0.00945907638057842,0.0031589629060279545,0.1425569331359745,5100
0.14252154524218288,0.09715774865715121,0.007095628213695877,0.016978597029455606,0.008676920895225176,0.003149120981360346,-0.0731223291636701,0.03590026711951189,0.007476261814635902,0.0007866085701846065,0.009458140624784882,0.00315989866182436,0.14252154524218288,5160
0.14248616600531885,0.09713035783498797,0.007097076081034734,0.016971543820413985,0.00867547302789001,0.003148185775695765,-0.07308694992679034,0.03589227870480921,0.007482802362011328,0.0007880564375219865,0.00945720541912172,0.003160833867490387,0.14248616600531885,5220
0.14245079542727088,0.0971029733276127,0.007098523907368971,0.016964492405423793,0.008674025201559464,0.003147251120007863,-0.07305157934872668,0.03588429263413464,0.007489340606363263,0.0007895042638547445,0.009456270763435236,0.003161768523179733,0.14245079542727088,5280
0.14241543350992708,0.09707559513666444,0.007099971691773469,0.01695744278488791,0.008672577417158652,0.003146317014142813,-0.07301621743136719,0.03587630890773723,0.007495876548367767,0.0007909520482577665,0.009455336657571605,0.0031627026290462273,0.14241543350992708,5340
0.1423800802551749,0.09704822326378201,0.007101419433324603,0.016950394959208706,0.008671129675611202,0.0031453834579468305,-0.07298086417659928,0.035868327525865565,0.007502410188699889,0.0007923997898074254,0.00945440310137704,0.0031636361852436547,0.1423800802551749,5400
0.14234473566490188,0.097020857710604,0.007102867131100374,0.016943348928788994,0.008669681977839115,0.003144450451266153,-0.07294551958631058,0.035860348488768685,0.0075089415280325715,0.0007938474875817201,0.00945347009469778,0.003164569191925773,0.14234473566490188,5460
0.14230939974099446,0.09699349847876855,0.007104314784181299,0.016936304694031075,0.008668234324761872,0.003143517993946721,-0.07291018366238751,0.03585237179669485,0.0075154705670370595,0.0007952951406611718,0.009452537637379762,0.003165501649246648,0.14230939974099446,5520
0.1422740724853389,0.09696614556991325,0.007105762391649528,0.016929262255337436,0.008666786717297325,0.0031425860858347063,-0.07287485640671627,0.03584439744989271,0.007521997306382544,0.0007967427481279256,0.009451605729269162,0.0031664335573601044,0.1422740724853389,5580
0.14223875389982107,0.0969387989856757,0.007107209952589624,0.01692222161311031,0.008665339156360906,0.0031416547267761616,-0.07283953782118277,0.03583642544861056,0.007528521746736168,0.0007981903090665487,0.009450674370212034,0.003167364916420089,0.14223875389982107,5640
0.1422034439863264,0.09691145872769293,0.007108657466088155,0.016915182767752324,0.008663891642866054,0.003140723916616865,-0.07280422790767246,0.03582845579309678,0.0075350438887629686,0.0007996378225636069,0.009449743560054152,0.003168295726580826,0.1422034439863264,5700
0.14216814274673956,0.09688412479760135,0.007110104931232759,0.016908145719665472,0.008662444177725123,0.0031397936552030594,-0.07276892666806996,0.03582048848359963,0.007541563733127066,0.0008010852877067383,0.00944881329864176,0.00316922598799607,0.14216814274673956,5760
0.14213285018294516,0.09685679719703752,0.007111552347115054,0.016901110469252127,0.008660996761846501,0.0031388639423804657,-0.07273363410425993,0.03581252352036721,0.00754808128048875,0.0008025327035875632,0.009447883585820578,0.0031701557008201025,0.14213285018294516,5820
0.14209756629682715,0.09682947592763738,0.0071129997128277144,0.0168940770169144,0.00865954939613751,0.0031379347779949287,-0.07269835021812629,0.03580456090364745,0.007554596531507392,0.000803980069298754,0.009446954421436454,0.0031710848652070785,0.14209756629682715,5880
0.14206229109026888,0.09680216099103627,0.007114447027464419,0.01688704536305458,0.008658102081504476,0.0031370061618922317,-0.07266307501155239,0.035796600633688426,0.007561109486841236,0.0008054273839339886,0.009446025805335167,0.003172013481311211,0.14206229109026888,5940
0.14202702456515345,0.09677485238886961,0.007115894290121899,0.01688001550807439,0.008656654818850664,0.003136078093918246,-0.07262780848642134,0.035788642710737756,0.00756762014714596,0.0008068746465899994,0.00944509773736259,0.003172941549286634,0.14202702456515345,6000
0.14199176672336344,0.09674755012277235,0.007117341499899167,0.01687298745237597,0.00865520760907706,0.003135150573918565,-0.07259255064461573,0.035780687135043156,0.007574128513074817,0.0008083218563657998,0.00944417021736432,0.003173869069287751,0.14199176672336344,6060
0.14195651756678096,0.09672025419437864,0.007118788655896547,0.016865961196361433,0.008653760453083345,0.0031342236017389393,-0.07255730148801762,0.03577273390685249,0.0075806345852796235,0.0008097690123617121,0.009443243245186105,0.0031747960414688116,0.14195651756678096,6120
0.1419212770972874,0.09669296460532262,0.007120235757216425,0.016858936740432474,0.00865231335176713,0.0031332971772250304,-0.07252206101850851,0.035764783026413116,0.0075871383644106295,0.0008112161136801233,0.009442316820673605,0.003175722465984155,0.1419212770972874,6180
0.1418860453167641,0.09666568135723812,0.007121682802964121,0.016851914084991,0.008650866306023094,0.003132371300222343,-0.07248682923796963,0.035756834493972454,0.00759363985111511,0.0008126631594263533,0.009441390943672325,0.003176648342988275,0.1418860453167641,6240
0.14185082222709178,0.09663840445175861,0.007123129792245004,0.01684489323043869,0.00864941931674587,0.0031314459705764643,-0.07245160614828171,0.03574888830977776,0.0076001390460404255,0.0008141101487057705,0.009440465614027853,0.003177573672635587,0.14185082222709178,6300
0.14181560783015057,0.0966111338905171,0.0071245767241686795,0.01683787417717728,0.008647972384825852,0.0031305211881328047,-0.07241639175132492,0.03574094447407618,0.007606635949829822,0.0008155570806279821,0.009439540831585599,0.0031784984550806785,0.14181560783015057,6360
0.14178040212781998,0.09658386967514575,0.007126023597845051,0.016830856925608442,0.008646525511153134,0.003129596952737074,-0.07238118604897878,0.0357330029871151,0.007613130563126021,0.0008170039543028893,0.009438616596191274,0.0031794226904778406,0.14178040212781998,6420
0.1417452051219794,0.09655661180727725,0.007127470412386102,0.01682384147613371,0.008645078696615736,0.00312867326423439,-0.07234598904312267,0.03572506384914117,0.007619622886570383,0.0008184507688424765,0.009437692907689994,0.003180346378981955,0.1417452051219794,6480
0.1417100168145077,0.09652936028854321,0.007128917166906938,0.016816827829154737,0.00864363194209855,0.0031277501224703384,-0.07231080073563541,0.035717127060401636,0.007626112920800564,0.0008198975233618503,0.009436769765927349,0.0031812695207474365,0.1417100168145077,6540
0.14167483720728297,0.09650211512057534,0.007130363860523462,0.016809815985072772,0.008642185248485675,0.0031268275272900766,-0.07227562112839513,0.035709192621142895,0.007632600666454256,0.000821344216976914,0.009435847170748489,0.0031821921159291278,0.14167483720728297,6600
0.14163966630218308,0.0964748763050046,0.007131810492354699,0.016802805944289304,0.008640738616658086,0.0031259054785390474,-0.0722404502232797,0.03570126053161188,0.0076390861241655015,0.0008227908488066894,0.009434925121998863,0.0031831141646815856,0.14163966630218308,6660
